DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJTONUNKWN,PARTJTONPRE1940,PARTJTON194049,PARTJTON195059,PARTJTON196069,PARTJTON197079,PARTJTON198089,PARTJTON199099,PARTJTON200009,PARTJTON201019,PARTJTON202029,PARTJTONTOTAL,PARTJTOFFUNKWN,PARTJTOFFPRE1940,PARTJTOFF194049,PARTJTOFF195059,PARTJTOFF196069,PARTJTOFF197079,PARTJTOFF198089,PARTJTOFF199099,PARTJTOFF200009,PARTJTOFF201019,PARTJTOFF202029,PARTJTOFFTOTAL,PARTJTUNKWNTOT,PARTJTPRE1940TOT,PARTJT194049TOT,PARTJT195059TOT,PARTJT196069TOT,PARTJT197079TOT,PARTJT198089TOT,PARTJT199099TOT,PARTJT200009TOT,PARTJT201019TOT,PARTJT202029TOT,PARTJTTOTAL,PARTJGONAUNKWN,PARTJGONAPRE1940,PARTJGONA194049,PARTJGONA195059,PARTJGONA196069,PARTJGONA197079,PARTJGONA198089,PARTJGONA199099,PARTJGONA200009,PARTJGONA201019,PARTJGONA202029,PARTJGONATOTAL,PARTJGONBUNKWN,PARTJGONBPRE1940,PARTJGONB194049,PARTJGONB195059,PARTJGONB196069,PARTJGONB197079,PARTJGONB198089,PARTJGONB199099,PARTJGONB200009,PARTJGONB201019,PARTJGONB202029,PARTJGONBTOTAL,PARTJGONCUNKWN,PARTJGONCPRE1940,PARTJGONC194049,PARTJGONC195059,PARTJGONC196069,PARTJGONC197079,PARTJGONC198089,PARTJGONC199099,PARTJGONC200009,PARTJGONC201019,PARTJGONC202029,PARTJGONCTOTAL,PARTJGOFFUNKWN,PARTJGOFFPRE1940,PARTJGOFF194049,PARTJGOFF195059,PARTJGOFF196069,PARTJGOFF197079,PARTJGOFF198089,PARTJGOFF199099,PARTJGOFF200009,PARTJGOFF201019,PARTJGOFF202029,PARTJGOFFTOTAL,PARTJGUNKWNTOT,PARTJGPRE1940TOT,PARTJG194049TOT,PARTJG195059TOT,PARTJG196069TOT,PARTJG197079TOT,PARTJG198089TOT,PARTJG199099TOT,PARTJG200009TOT,PARTJG201019TOT,PARTJG202029TOT,PARTJGTOTAL,PARTJUNKWNTOT,PARTJPRE1940TOT,PARTJ194049TOT,PARTJ195059TOT,PARTJ196069TOT,PARTJ197079TOT,PARTJ198089TOT,PARTJ199099TOT,PARTJ200009TOT,PARTJ201019TOT,PARTJ202029TOT,PARTJTOTAL
2/2/2026,2024,20250218,46819,39519,KINETICA DEEPWATER EXPRESS LLC,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,44.53,0,2.58,0,0,0,0,47.11,0,0,0,0,10.1,0,0,0,0,0,0,10.1,0,0,0,0,54.63,0,2.58,0,0,0,0,57.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,0,2.58,0,0,0,0,57.21
2/2/2026,2024,20250218,46819,39519,KINETICA DEEPWATER EXPRESS LLC,Natural Gas,INTERSTATE,OCS-Gulf of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.45,30.9,0,3.37,8.41,0,0,140.13,0,0,0,0,97.45,30.9,0,3.37,8.41,0,0,140.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.45,30.9,0,3.37,8.41,0,0,140.13
2/2/2026,2024,20250218,46819,39519,KINETICA DEEPWATER EXPRESS LLC,Natural Gas,INTRASTATE,OCS-Gulf of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.94,56.79,49.21,,11.15,0,0,209.09,0,0,0,0,91.94,56.79,49.21,0,11.15,0,0,209.09,0,0,0,0,91.94,56.79,49.21,0,11.15,0,0,209.09
2/2/2026,2024,20250516,45553,39520,DELFIN OFFSHORE PIPELINE LLC,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,1.12,0,0,0,0,0,1.12,0,0,0,0,0,3.47,0,0,0,0,0,3.47,0,0,0,0,0,4.59,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,4.59
2/2/2026,2024,20250516,45553,39520,DELFIN OFFSHORE PIPELINE LLC,Natural Gas,INTERSTATE,OCS-Gulf of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94,0,0,0,0,0,24.94,0,0,0,0,0,24.94,0,0,0,0,0,24.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94,0,0,0,0,0,24.94
2/2/2026,2024,20250233,46603,39536,"EMPIRE MINING CO, LLC",Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,38.3,0,0,0,38.3,,,,,,,,,,,,,0,0,0,0,0,0,0,38.3,0,0,0,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,38.3
2/2/2026,2024,20250145,45162,39541,"BAYONNE ENERGY CENTER, LLC",Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,0,0,0,0,0,1.5,0,1.5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5
2/2/2026,2024,20250729,46908,39542,COLUMBIA GULF TRANSMISSION LLC – CARTER CREEK FACILITIES,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0,10.199,0,0,0,0,10.199,,,,,,,,,,,,,0,0,0,0,0,0,10.199,0,0,0,0,10.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.199,0,0,0,0,10.199
2/2/2026,2024,20250953,46007,39543,"RIVERSIDE ENERGY MICHIGAN, LLC",Natural Gas,INTRASTATE,MICHIGAN,3,0,56,41.3,0,0,0,0,2.1,0,0,102.4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,56,41.3,0,0,0,0,2.1,0,0,102.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.56,0,0,0,14.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.56,0,0,0,14.56,3,0,56,41.3,0,0,0,14.56,2.1,0,0,116.96
2/2/2026,2024,20250656,45696,39553,"ROESLEIN ALTERNATIVE ENERGY SERVICES, LLC",Landfill Gas,INTRASTATE,MISSOURI,0,0,0,0,0,0,0,0,0,13.75,36.67,50.42,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13.75,36.67,50.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,36.67,50.42
2/2/2026,2024,20251142,46205,39555,BROOKSTON ENERGY INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188,0.892,1.624,0,0.361,0,5.812,0.091,0,9.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.392,1.247,0,12.639,,,,,,,,,,,,,0,0,1.188,0.892,1.624,0,0.361,0,17.204,1.338,0,22.607,0,0,1.188,0.892,1.624,0,0.361,0,17.204,1.338,0,22.607
2/2/2026,2024,20250131,45147,39557,"MOSTOLLER LANDFILL, INC.",Landfill Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0.8,0,0,0.8
2/2/2026,2024,20250086,45094,39564,"APPALACHIAN ENERGY, INC",Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.23,0.01,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0.16,0.23,0.01,0,0.4,0,0,0,0,0,0,0,0.16,0.23,0.01,0,0.4
2/2/2026,2024,20251461,46892,39565,TORRENT OIL LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0,0,0,0,0,9.62,0,0,0,0,15.54,9.19,0,0,0,0,0,9.62,0,0,0,0,18.81,9.19,0,0,0,0,0,9.62,0,0,0,0,18.81
2/2/2026,2024,20250902,45956,39566,TARGA NORTHERN DELAWARE LLC,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0.79,10.77,1.21,12.77,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.79,10.77,1.21,12.77,0,0,0,0,0,0,0,0,0,0.87,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,20.86,202.23,147.24,371.06,,,,,,,,,,,,,0.73,0,0,0,0,0,0,0,20.86,203.1,147.24,371.93,0.73,0,0,0,0,0,0,0,21.65,213.87,148.45,384.7
2/2/2026,2024,20250902,45956,39566,TARGA NORTHERN DELAWARE LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,2.56,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2.56,0,2.56,0,0,0,0,0,0,0,0,0,2.56,0,2.56
2/2/2026,2024,20251125,46675,39567,"UPP OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,1.25,0,69.5,10.83,0,82.7,0,0,0,0,0,0,0,0,7.55,4.35,0,11.9,0,0,0,0,0,0,0,0,9.87,0,0,9.87,,,,,,,,,,,,,1.12,0,0,0,0,0,1.25,0,86.92,15.18,0,104.47,1.12,0,0,0,0,0,1.25,0,86.92,15.18,0,104.47
2/2/2026,2024,20250073,45079,39568,GREENIDGE PIPELINE LLC,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,4.7,0,4.7,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4.7,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,4.7
2/2/2026,2024,20250054,45059,39569,EAGLE OIL AND GAS CO.,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.11,0,0,6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0.85,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6.96,0,0,6.96,0,0,0,0,0,0,0,0,6.96,0,0,6.96
2/2/2026,2024,20250978,46689,39572,"WWM OPERATING, LLC",Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,38.36,38.36,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,38.36,38.36,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.36,38.36
2/2/2026,2024,20250978,46689,39572,"WWM OPERATING, LLC",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,4.9,4.9,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4.9,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.9
2/2/2026,2024,20250978,46689,39572,"WWM OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,145.1,1367.4,1512.5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,145.1,1367.4,1512.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.1,1367.4,1512.5
2/2/2026,2024,20251079,46601,39574,PINE RUN MIDSTREAM,Natural Gas,INTRASTATE,PENNSYLVANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15.066,1.387,16.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.912,10.613,32.525,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,36.978,12,48.978,0,0,0,0,0,0,0,0,0,36.978,12,48.978
2/2/2026,2024,20250198,45219,39576,"ORX RESOURCES,L.L.C.",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,4.12,0,0,0,4.12,,,,,,,,,,,,,0,0,0,0,0,0,0,4.12,0,0,0,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47,0,0,0,0,7.47,,,,,,,,,,,,,0,0,0,0,0,0,7.47,0,0,0,0,7.47,0,0,0,0,0,0,7.47,4.12,0,0,0,11.59
2/2/2026,2024,20250198,45219,39576,"ORX RESOURCES,L.L.C.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.45,0,2.77,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1.45,0,2.77,0,0,4.22,0,0,0,0,0,0,1.45,0,2.77,0,0,4.22
2/2/2026,2024,20251003,46058,39578,"OKEANOS GAS GATHERING COMPANY, LLC",Natural Gas,INTERSTATE,OCS-Gulf of America,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,98.016,0,0,98.016,0,0,0,0,0,0,0,0,98.016,0,0,98.016,0,0,0,0,0,0,0,0,98.016,0,0,98.016
2/2/2026,2024,20250154,45171,39579,TRP - OK PROPERTIES LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.75,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0.75
2/2/2026,2024,20250263,45287,39582,SENTINEL PEAK RESOURCES CALIFORNIA LLC,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,3.7,0,0,3.46,7.16,,,,,,,,,,,,,0,0,0,0,0,0,0,3.7,0,0,3.46,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.46,7.16
2/2/2026,2024,20250413,45445,39583,EVONIK,Hydrogen Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0.44,0,0,0.44,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.44
2/2/2026,2024,20251123,46184,39583,EVONIK,Natural Gas,INTRASTATE,KANSAS,0.63,0,0,0,0,0,0,0,0,0,0,0.63,,,,,,,,,,,,,0.63,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0.63
2/2/2026,2024,20250108,46681,39585,"UPSHUR GAS GATHERING, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.46,0,0,0,0.71,1.06,0,0,0,6.21,0,44.44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,36.46,0,0,0,0.71,1.06,0,0,0,6.21,0,44.44,36.46,0,0,0,0.71,1.06,0,0,0,6.21,0,44.44
2/2/2026,2024,20250232,46604,39590,"NEW RISE RENEWABLES RENO, LLC",Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0,0.3,0,0.3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3
2/2/2026,2024,20250708,45752,39592,GATEWAY CORRIGAN LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,2.16,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,2.16
2/2/2026,2024,20251352,46439,39594,"SULPHUR RIVER EXPLORATION, INC.",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0.38,0.38
2/2/2026,2024,20251352,46439,39594,"SULPHUR RIVER EXPLORATION, INC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,14.18,0,0,0,0,0,0,0,0,0,0,14.18,14.18,0,0,0,0,0,0,0,0,0,0,14.18
2/2/2026,2024,20250652,46418,39597,"VALLEY CROSSING PIPELINE, LLC",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.19
2/2/2026,2024,20250652,46418,39597,"VALLEY CROSSING PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,163.3,0,163.3,0,0,0,0,0,0,0,0,0,13.75,0,13.75,0,0,0,0,0,0,0,0,0,177.05,0,177.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.05,0,177.05
2/2/2026,2024,20251424,46541,39599,"HUNTER GATHERING, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2.2,0,2.2,0,0,0,0,0,0,0,0,0,2.2,0,2.2
2/2/2026,2024,20251064,46120,39602,UPPER MICHIGAN ENERGY RESOURCES CORP.,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,2.86,0.03,0,0,0,0,2.89,,,,,,,,,,,,,0,0,0,0,0,2.86,0.03,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0.03,0,0,0,0,2.89
2/2/2026,2024,20251329,46413,39608,VAQUERO PERMIAN GATHERING LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,4.98,0,4.98,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4.98,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.33,39.59,177.92,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,138.33,39.59,177.92,0,0,0,0,0,0,0,0,0,143.31,39.59,182.9
2/2/2026,2024,20250337,45363,39609,"HAVEN STEEL PRODUCTS, INC",Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0.32,0,0,0,0.32,,,,,,,,,,,,,0,0,0,0,0,0,0,0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.32
2/2/2026,2024,20250341,45396,39612,"CHS, INC HALLOCK",Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,3.12,0,3.12,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3.12,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,3.12
2/2/2026,2024,20250311,45335,39614,SOUTH HOUSTON PRODUCTION COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,2.09,0,0,0,0,0,0,2.09,,,,,,,,,,,,,0,0,0,0,2.09,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,2.09
2/2/2026,2024,20251082,46141,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0.22,3.8,10.14,4.5,1.59,1.65,0,21.9,,,,,,,,,,,,,0,0,0,0,0.22,3.8,10.14,4.5,1.59,1.65,0,21.9,0,0,0,0.18,0,1.9,2.5,1.48,8.82,14.54,0,29.42,0,0,2.39,2.03,0,1.71,3.76,2.57,2.03,2.25,0,16.74,0,0,0,4.12,5.2,5.74,2.53,3.72,9.65,3.21,1.6,35.77,,,,,,,,,,,,,0,0,2.39,6.33,5.2,9.35,8.79,7.77,20.5,20,1.6,81.93,0,0,2.39,6.33,5.42,13.15,18.93,12.27,22.09,21.65,1.6,103.83
2/2/2026,2024,20251082,46141,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,2.38,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,12.88,0,3.9,36.98,,,,,,,,,,,,,0,0,0,0,0,0,0,20.64,15.26,0,3.9,39.8,0,0,0,0,0,0,0,20.64,15.26,0,3.9,39.8
