DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
2/2/2026,2022,20230547,43104,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,223.51,50.63,44.49,0,318.63,215.87,62.99,45.07,0,323.93,115.87,14.66,17.96,0,148.49,143.6,24.9,29.63,0,198.13,131.99,40.71,28.45,0,201.15,230.7,28.73,0,0,259.43,139.26,3.71,0,0,142.97,0,0,0,0,0,0,0,0,0,0,0.36,0.21,1.17,0,1.74,1201.16,226.54,166.77,0,1594.47,0,0,0,0,0,0,1201.16,226.54,166.77,0,1594.47
2/2/2026,2022,20230547,43104,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,12.5,0,0,0,12.5
2/2/2026,2022,20230547,43104,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.08,0,0,0,0,0,1.95,0,0,0,1.95,35.95,0,0,0,35.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.98,0,0,0,37.98,0,0,0,0,0,0,37.98,0,0,0,37.98
2/2/2026,2022,20230547,43104,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,TEXAS,95.39,35.14,29.05,0,159.58,168.96,36.03,28.37,0,233.36,143.23,27,21.4,0,191.63,143,20.99,21.75,0,185.74,57.82,10.07,53.18,0,121.07,293.45,17.83,0,0,311.28,102.37,1.3,0,0,103.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.22,148.36,153.75,0,1306.33,0,0,0,0,0,0,1004.22,148.36,153.75,0,1306.33
2/2/2026,2022,20230964,42399,31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC",Natural Gas,INTRASTATE,KENTUCKY,0,0,0.1,0,0.1,2,0,2.2,0,4.2,0.5,0,0.5,0,1,0.7,0,0,0,0.7,14.6,1.6,0.4,0,16.6,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.4,0,0.1,0,0.5,0,0,0,0,0,18.5,1.6,3.3,0,23.4,0,0,0,0,0,0,18.5,1.6,3.3,0,23.4
2/2/2026,2022,20231264,42726,31737,TUCSON ELECTRIC POWER COMPANY,Natural Gas,INTRASTATE,ARIZONA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.081,0.619,0,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.081,0.619,0,0,18.7,0,0,0,0,0,0,18.081,0.619,0,0,18.7
2/2/2026,2022,20230404,41803,31745,"GAS RECOVERY SYSTEMS, LLC",Landfill Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0.01
2/2/2026,2022,20230404,41803,31745,"GAS RECOVERY SYSTEMS, LLC",Landfill Gas,INTRASTATE,OHIO,0.06,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,0,0,3.69,3.75,0,0,0,3.75,0,0,0,0,0,0,3.75,0,0,0,3.75
2/2/2026,2022,20230805,42233,31747,TENASKA GEORGIA PARTNERS LP,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,1.2
2/2/2026,2022,20230080,41465,31748,MASSACHUSETTS WHOLESALE ELECTRIC CO,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0,0,0,0,1,0,4.66,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.66,0,5.66,0,0,0,0,0,0,1,0,4.66,0,5.66
2/2/2026,2022,20230114,41501,31749,AECC- OSWALD GENERATING STATION,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5
2/2/2026,2022,20231072,42516,31753,ASPIRE ENERGY OF OHIO LLC,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,1.55,0,0,0,0,0,1.55,0,0,0,1.55,0,0,0,0,0,0,1.55,0,0,0,1.55
2/2/2026,2022,20230076,41461,31754,BLACK HILLS POWER INC,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0,0,0,0,0,0,0.51,0,0.51,0.61,0,0.36,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.87,0,1.48,0,0,0,0,0,0,0.61,0,0.87,0,1.48
2/2/2026,2022,20231153,42605,31755,"NOBLE ENERGY, INC. RBU",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,0.248,0,0,0,0,0,5.713,0,0,0,5.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.961,0,0,0,5.961,0,0,0,0,0,0,5.961,0,0,0,5.961
2/2/2026,2022,20230302,41695,31759,ACADIA PARTNERS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,4.25,0,0,0,0,0,0,4.25,0,0,0,4.25
2/2/2026,2022,20230071,41456,31768,SANTEE COOPER - RAINEY GENERATING STATION,Natural Gas,INTERSTATE,GEORGIA,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5
2/2/2026,2022,20230071,41456,31768,SANTEE COOPER - RAINEY GENERATING STATION,Natural Gas,INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2
2/2/2026,2022,20230575,41984,31771,AMERESCO PALMETTO,Landfill Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,1,0,9.57,0,8.57,1,0,9.57,0,0,0,0,0,0,0,8.57,1,0,9.57
2/2/2026,2022,20230573,41982,31782,BAYSIDE POWER STATION,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.6,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.6,0,1.04,0,0,0,0,0,0,0.44,0,0.6,0,1.04
2/2/2026,2022,20230727,42152,31784,OHIO VALLEY HUB LLC,Natural Gas,INTRASTATE,INDIANA,0,0,0,0,0,0.425,0,0,0,0.425,8.409,1.121,0,0,9.53,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.843,1.121,0,0,9.964,0,0,0,0,0,0,8.843,1.121,0,0,9.964
2/2/2026,2022,20231140,42784,31788,CALPINE TEXAS PIPELINE LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.8,0,0,0,0.8,1.8,0,0.3,0,2.1,5.7,0.9,5.7,0,12.3,14.6,2.4,0.5,0,17.5,10.1,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3.3,6.5,0,42.8,0,0,0,0,0,0,33,3.3,6.5,0,42.8
2/2/2026,2022,20231440,42997,31800,TERREVA RENEWABLES,Landfill Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.4,0,0,2.4,0,2.4,0,0,0,0,0,0,0,0,2.4,0,2.4
2/2/2026,2022,20231093,42537,31805,HOLLY REFINING & MARKETING COMPANY,Hydrogen Gas,INTRASTATE,UTAH,0,0,0,0,0,0.01,0.04,4.29,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,4.29,0,4.34,0,0,0,0,0,0,0.01,0.04,4.29,0,4.34
2/2/2026,2022,20230583,41992,31840,UNISOURCE ENERGY SERVICES,Natural Gas,INTRASTATE,ARIZONA,0.004,0,0,0,0.004,0.054,0.013,0,0,0.067,0.431,0,0,0,0.431,29.449,0,0,0,29.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.938,0.013,0,0,29.951,0,0,0,0,0,0,29.938,0.013,0,0,29.951
2/2/2026,2022,20230792,42619,31846,"CAROLINA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,1.55,1.91,0,3.46,0.72,6.52,4.53,0,11.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,8.08,6.44,0,15.24,0,0,0,0,0,0,0.72,8.08,6.44,0,15.24
2/2/2026,2022,20230792,42619,31846,"CAROLINA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,SOUTH CAROLINA,12.4,5.65,9.69,0,27.74,68.73,32.13,17.77,0,118.63,196.42,105.99,49.26,0,351.67,406.91,271.37,129.37,0,807.65,95.09,35.25,5.64,0,135.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.55,450.39,211.73,0,1441.67,0,0,0,0,0,0,779.55,450.39,211.73,0,1441.67
2/2/2026,2022,20230963,42398,31849,OGLETHORPE POWER CORPORATION,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5
2/2/2026,2022,20230472,41875,31853,FOUNTAIN VALLEY POWER LLC,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.9,0,0,0,0,0,5.04,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,0,0,0,5.94,0,0,0,0,0,0,5.94,0,0,0,5.94
2/2/2026,2022,20230136,41523,31855,EVERGY,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,3.2,0,0,0,0,0,0,3.2,0,0,0,3.2
2/2/2026,2022,20231357,43056,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.55,0,0,0,20.55,19.12,9.37,0,0,28.49,24.16,0,0,0,24.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.83,9.37,0,0,73.2,0,0,0,0,0,0,63.83,9.37,0,0,73.2
2/2/2026,2022,20231357,43056,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,1.067,0,0,0,1.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067,0,0,0,1.067,0,0,0,0,0,0,1.067,0,0,0,1.067
2/2/2026,2022,20231273,42735,31880,"BBT MISSISSIPPI, LLC",Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,14.182,0,0,0,14.182,9.367,1.653,0,0,11.02,88.415,15.746,4.31,0,108.471,179.951,20.898,0,0,200.849,39.587,25.92,1.081,0,66.588,20.95,1.31,0,0,22.26,0,0,0,0,0,85.228,33.261,5.228,0,123.717,0,0,0,0,0,437.68,98.788,10.619,0,547.087,0,0,0,0,0,0,437.68,98.788,10.619,0,547.087
2/2/2026,2022,20230073,41458,31890,WSP USA INC.,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.294,6.81,2.49,0,23.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.294,6.81,2.49,0,23.594,0,0,0,0,0,0,14.294,6.81,2.49,0,23.594
2/2/2026,2022,20230874,42988,31891,NORTH BAJA PIPELINE LLC,Natural Gas,INTERSTATE,ARIZONA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582,0,0,0,0.582,3.035,0,0,0,3.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.617,0,0,0,3.617,0,0,0,0,0,0,3.617,0,0,0,3.617
2/2/2026,2022,20230874,42988,31891,NORTH BAJA PIPELINE LLC,Natural Gas,INTERSTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0.024,0.003,0,0,0.027,11.166,1.287,0.123,0,12.576,2.407,0.772,0,0,3.179,66.177,0,0,0,66.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.774,2.062,0.123,0,81.959,0,0,0,0,0,0,79.774,2.062,0.123,0,81.959
2/2/2026,2022,20230950,42384,31892,DUKE ENERGY - DEBARY COMBUSTION TURBINE,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,3.25,0,0,0,0,0,0,0,0,3.25,0,3.25
2/2/2026,2022,20231242,42703,31894,KISSIMMEE UTILITY AUTHORITY,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,2,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,7,0,0,0,0,0,0,2,3,1,1,7
